,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t+0,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
2018-01-24,,,,,,0.008833485072814163,0.009258424563644212,0.008675208719658998,0.008715194759093589,0.007668623421518006,0.007777975300244731,0.007765529930147275,0.004064925890453115,0.00406674601336506,0.00392346460584675,0.0031941876216256835,0.0028047231399550556,0.0071388456845166435,0.011284402519707845,0.01227642774317779,0.012269505030020935
2018-01-31,0.008833485072814163,0.009258424563644212,0.008675208719658998,0.008715194759093589,0.007668623421518006,0.007777975300244731,0.007765529930147275,0.004064925890453115,0.00406674601336506,0.00392346460584675,0.0031941876216256835,0.0028047231399550556,0.0071388456845166435,0.011284402519707845,0.01227642774317779,0.012269505030020935,0.01353321002392707,0.013919026845296372,0.016154300650883736,0.01720143685693173,0.018038686198728053
2018-02-13,0.00392346460584675,0.0031941876216256835,0.0028047231399550556,0.0071388456845166435,0.011284402519707845,0.01227642774317779,0.012269505030020935,0.01353321002392707,0.013919026845296372,0.016154300650883736,0.01720143685693173,0.018038686198728053,0.01963247109507001,0.018129108743418193,0.014119425424228102,0.014047266547719497,0.01365733765083202,0.009103716316308467,0.009206154061167243,0.010900201129168605,0.011166190906972049
2018-02-27,0.016154300650883736,0.01720143685693173,0.018038686198728053,0.01963247109507001,0.018129108743418193,0.014119425424228102,0.014047266547719497,0.01365733765083202,0.009103716316308467,0.009206154061167243,0.010900201129168605,0.011166190906972049,0.010811532738615588,0.008363474095604843,0.008298996526579693,0.008617098098934605,0.008462791919542483,0.008425699973117179,0.008491042960399991,0.007632517602298945,0.005709002246435533
2018-03-20,0.008617098098934605,0.008462791919542483,0.008425699973117179,0.008491042960399991,0.007632517602298945,0.005709002246435533,0.004534282652670293,0.0033813157856382794,0.004515483346436621,0.004629833116576147,0.004752447472795697,0.004763180322306604,0.007899261998711637,0.008654167506893072,0.014324640334716985,0.015284042736017002,0.015542160300716564,0.01562396665143065,0.016140801813240378,0.017887147204973496,0.017941067655200666
2018-03-21,0.008462791919542483,0.008425699973117179,0.008491042960399991,0.007632517602298945,0.005709002246435533,0.004534282652670293,0.0033813157856382794,0.004515483346436621,0.004629833116576147,0.004752447472795697,0.004763180322306604,0.007899261998711637,0.008654167506893072,0.014324640334716985,0.015284042736017002,0.015542160300716564,0.01562396665143065,0.016140801813240378,0.017887147204973496,0.017941067655200666,0.018058284737055258
2018-03-27,0.005709002246435533,0.004534282652670293,0.0033813157856382794,0.004515483346436621,0.004629833116576147,0.004752447472795697,0.004763180322306604,0.007899261998711637,0.008654167506893072,0.014324640334716985,0.015284042736017002,0.015542160300716564,0.01562396665143065,0.016140801813240378,0.017887147204973496,0.017941067655200666,0.018058284737055258,0.01771581507204476,0.017272845769756028,0.013592488021847102,0.012435050863162316
2018-05-07,0.006794138348816357,0.006677335456240636,0.006678540928075259,0.00781532236745985,0.00912282092445588,0.009023006895680492,0.008816441604179742,0.008515614779252676,0.008531266815144465,0.00845791945499493,0.008022651696157136,0.008754156845434397,0.008969197155765322,0.009832046159188894,0.00890671845860876,0.008802000543550617,0.00890844801297365,0.008667939078749335,0.008719910825541662,0.009237007448313803,0.009858213079992894
2018-05-16,0.008515614779252676,0.008531266815144465,0.00845791945499493,0.008022651696157136,0.008754156845434397,0.008969197155765322,0.009832046159188894,0.00890671845860876,0.008802000543550617,0.00890844801297365,0.008667939078749335,0.008719910825541662,0.009237007448313803,0.009858213079992894,0.008631569455938664,0.008559125512227862,0.0072765780147593506,0.007800059525096994,0.00844360068876034,0.010666936737636142,0.010529847848135527
2018-05-31,0.008667939078749335,0.008719910825541662,0.009237007448313803,0.009858213079992894,0.008631569455938664,0.008559125512227862,0.0072765780147593506,0.007800059525096994,0.00844360068876034,0.010666936737636142,0.010529847848135527,0.010557886691350146,0.012283042886846974,0.011161691045982868,0.010818905890955594,0.010760813665231064,0.011713336700633964,0.01152153903126401,0.011072580719522631,0.008618100006888322,0.008679285557474272
2018-06-04,0.009237007448313803,0.009858213079992894,0.008631569455938664,0.008559125512227862,0.0072765780147593506,0.007800059525096994,0.00844360068876034,0.010666936737636142,0.010529847848135527,0.010557886691350146,0.012283042886846974,0.011161691045982868,0.010818905890955594,0.010760813665231064,0.011713336700633964,0.01152153903126401,0.011072580719522631,0.008618100006888322,0.008679285557474272,0.008708158306564552,0.006124297196147812
2018-08-21,0.00766594341700282,0.0045674951352729235,0.002856083093387139,0.005892193103800097,0.005751842337504638,0.00648575644082795,0.006997770538828036,0.009365846492062199,0.01011750033639663,0.011782490717820398,0.012551315764544983,0.012528587003002906,0.012944979006042133,0.012186572211595543,0.0120081637311251,0.010573758538850278,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833
2018-09-06,0.012528587003002906,0.012944979006042133,0.012186572211595543,0.0120081637311251,0.010573758538850278,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743
2018-09-07,0.012944979006042133,0.012186572211595543,0.0120081637311251,0.010573758538850278,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464
2018-09-10,0.012186572211595543,0.0120081637311251,0.010573758538850278,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546
2018-09-12,0.010573758538850278,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726
2018-09-13,0.008495786016657328,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726,0.006392226598088121
2018-09-14,0.01005219012803304,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726,0.006392226598088121,0.006324824672814207
2018-09-17,0.010169024038958158,0.010566334795022163,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726,0.006392226598088121,0.006324824672814207,0.0064288767693967954
2018-09-19,0.009905226162316833,0.009932298793968041,0.009339143642998506,0.008595364683878838,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726,0.006392226598088121,0.006324824672814207,0.0064288767693967954,0.005842069070738856,0.005974120273644943
2018-09-25,0.007915974330400428,0.008053840693676394,0.007610334075471923,0.0064368604336777924,0.005639864859582331,0.005469216103001764,0.005148842665852465,0.005928508815149743,0.005252485030499464,0.006478795795401546,0.006769671573863371,0.006764956080087726,0.006392226598088121,0.006324824672814207,0.0064288767693967954,0.005842069070738856,0.005974120273644943,0.006191340242674014,0.005948861253419903,0.00664973261475383,0.0066349297098638755
2018-10-09,0.006769671573863371,0.006764956080087726,0.006392226598088121,0.006324824672814207,0.0064288767693967954,0.005842069070738856,0.005974120273644943,0.006191340242674014,0.005948861253419903,0.00664973261475383,0.0066349297098638755,0.011464956099245785,0.0116494643030967,0.01385659829320017,0.01384996158832695,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226
2018-10-10,0.006764956080087726,0.006392226598088121,0.006324824672814207,0.0064288767693967954,0.005842069070738856,0.005974120273644943,0.006191340242674014,0.005948861253419903,0.00664973261475383,0.0066349297098638755,0.011464956099245785,0.0116494643030967,0.01385659829320017,0.01384996158832695,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793
2018-10-15,0.0064288767693967954,0.005842069070738856,0.005974120273644943,0.006191340242674014,0.005948861253419903,0.00664973261475383,0.0066349297098638755,0.011464956099245785,0.0116494643030967,0.01385659829320017,0.01384996158832695,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968
2018-10-22,0.00664973261475383,0.0066349297098638755,0.011464956099245785,0.0116494643030967,0.01385659829320017,0.01384996158832695,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585
2018-10-29,0.01384996158832695,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874
2018-10-30,0.015453864077729973,0.015434989074084023,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692
2018-11-01,0.015188618688614262,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692,0.01361978219733976,0.011245431332152467
2018-11-02,0.01515883883471078,0.01484870623006686,0.015812967893096226,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692,0.01361978219733976,0.011245431332152467,0.011200443768179004
2018-11-07,0.014471275548844793,0.015042154109474942,0.013689031399721647,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692,0.01361978219733976,0.011245431332152467,0.011200443768179004,0.011506257642064581,0.01239036366251114,0.010236565502960428
2018-11-12,0.014905764112093968,0.013799718387795088,0.014729486171213854,0.017511205761386837,0.017468790911727816,0.018068427753597585,0.016747969647404957,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692,0.01361978219733976,0.011245431332152467,0.011200443768179004,0.011506257642064581,0.01239036366251114,0.010236565502960428,0.010069479091337045,0.009905728742791475,0.011041504332888924
2018-11-21,0.01515400770599876,0.015790062468462294,0.015982338213939,0.01326921611028874,0.013384336660442692,0.01361978219733976,0.011245431332152467,0.011200443768179004,0.011506257642064581,0.01239036366251114,0.010236565502960428,0.010069479091337045,0.009905728742791475,0.011041504332888924,0.012274959832837369,0.01234230893942473,0.01243074939648736,0.012616496303526238,0.013016818785950048,0.011408657476935978,0.013490499167930286
2018-12-12,0.011041504332888924,0.012274959832837369,0.01234230893942473,0.01243074939648736,0.012616496303526238,0.013016818785950048,0.011408657476935978,0.013490499167930286,0.013472913049993943,0.013313886663562447,0.013007139858108738,0.01142238711421054,0.011501842250220265,0.013330895393468208,0.012083199078165551,0.012010030471623417,0.01205972576267259,0.011818836506705234,0.011593723401846272,0.016429743116433537,0.014990239788177628
2019-01-03,0.012083199078165551,0.012010030471623417,0.01205972576267259,0.011818836506705234,0.011593723401846272,0.016429743116433537,0.014990239788177628,0.015057274667293423,0.01518855121189147,0.013876507041034701,0.014006451628989286,0.016630433402640393,0.01602108436405698,0.013120522538263592,0.012627591097090227,0.01041663416135354,0.00959547708223737,0.010267221203059415,0.011025696157050456,0.011057366682770079,0.010082913955601553
2019-01-07,0.01205972576267259,0.011818836506705234,0.011593723401846272,0.016429743116433537,0.014990239788177628,0.015057274667293423,0.01518855121189147,0.013876507041034701,0.014006451628989286,0.016630433402640393,0.01602108436405698,0.013120522538263592,0.012627591097090227,0.01041663416135354,0.00959547708223737,0.010267221203059415,0.011025696157050456,0.011057366682770079,0.010082913955601553,0.00699599389120206,0.008794345354020513
2019-01-18,0.016630433402640393,0.01602108436405698,0.013120522538263592,0.012627591097090227,0.01041663416135354,0.00959547708223737,0.010267221203059415,0.011025696157050456,0.011057366682770079,0.010082913955601553,0.00699599389120206,0.008794345354020513,0.008879427620351387,0.01066786251277121,0.010432619349492186,0.010831979430189072,0.010739181708247806,0.010127408557562136,0.010792182645080714,0.010608563822188782,0.010603930640988243
2019-01-28,0.00959547708223737,0.010267221203059415,0.011025696157050456,0.011057366682770079,0.010082913955601553,0.00699599389120206,0.008794345354020513,0.008879427620351387,0.01066786251277121,0.010432619349492186,0.010831979430189072,0.010739181708247806,0.010127408557562136,0.010792182645080714,0.010608563822188782,0.010603930640988243,0.008453729940812742,0.009353158919678698,0.008780619701997595,0.00878711808034379,0.008608860277754931
2019-02-08,0.010432619349492186,0.010831979430189072,0.010739181708247806,0.010127408557562136,0.010792182645080714,0.010608563822188782,0.010603930640988243,0.008453729940812742,0.009353158919678698,0.008780619701997595,0.00878711808034379,0.008608860277754931,0.008400705761472355,0.008325612380158205,0.0068305846236065065,0.0070688818210646355,0.007280540547815979,0.007312937238769202,0.0070632912893081835,0.00585813695836932,0.0054687191810721455
2019-02-12,0.010739181708247806,0.010127408557562136,0.010792182645080714,0.010608563822188782,0.010603930640988243,0.008453729940812742,0.009353158919678698,0.008780619701997595,0.00878711808034379,0.008608860277754931,0.008400705761472355,0.008325612380158205,0.0068305846236065065,0.0070688818210646355,0.007280540547815979,0.007312937238769202,0.0070632912893081835,0.00585813695836932,0.0054687191810721455,0.0053217924150043925,0.006057749342314756
2019-02-14,0.010792182645080714,0.010608563822188782,0.010603930640988243,0.008453729940812742,0.009353158919678698,0.008780619701997595,0.00878711808034379,0.008608860277754931,0.008400705761472355,0.008325612380158205,0.0068305846236065065,0.0070688818210646355,0.007280540547815979,0.007312937238769202,0.0070632912893081835,0.00585813695836932,0.0054687191810721455,0.0053217924150043925,0.006057749342314756,0.006623912855535878,0.006051441229490019
2019-02-21,0.009353158919678698,0.008780619701997595,0.00878711808034379,0.008608860277754931,0.008400705761472355,0.008325612380158205,0.0068305846236065065,0.0070688818210646355,0.007280540547815979,0.007312937238769202,0.0070632912893081835,0.00585813695836932,0.0054687191810721455,0.0053217924150043925,0.006057749342314756,0.006623912855535878,0.006051441229490019,0.0058332087180790896,0.005823652888425889,0.007220637721874049,0.00825785123611749
2019-02-27,0.008400705761472355,0.008325612380158205,0.0068305846236065065,0.0070688818210646355,0.007280540547815979,0.007312937238769202,0.0070632912893081835,0.00585813695836932,0.0054687191810721455,0.0053217924150043925,0.006057749342314756,0.006623912855535878,0.006051441229490019,0.0058332087180790896,0.005823652888425889,0.007220637721874049,0.00825785123611749,0.007318502234641619,0.010850105919339695,0.011205781552048572,0.011210874380166644
2019-03-07,0.0070632912893081835,0.00585813695836932,0.0054687191810721455,0.0053217924150043925,0.006057749342314756,0.006623912855535878,0.006051441229490019,0.0058332087180790896,0.005823652888425889,0.007220637721874049,0.00825785123611749,0.007318502234641619,0.010850105919339695,0.011205781552048572,0.011210874380166644,0.011135917262738148,0.011116360149026543,0.011453966514346828,0.011520394093357204,0.010445042132815018,0.009998540617032342
2019-04-03,0.010445042132815018,0.009998540617032342,0.012327438701803748,0.009767203533279532,0.009671919751955435,0.009386648846879168,0.010496274145197299,0.010624759552319132,0.010521598214279351,0.010507766102380358,0.010233168487248733,0.00965869357477897,0.006726284464628929,0.0066131704524976746,0.007489953086917282,0.00643094720952005,0.007532798479071538,0.0076999038143894345,0.00752018023637853,0.007566594806087488,0.00761728518140609
2019-04-04,0.009998540617032342,0.012327438701803748,0.009767203533279532,0.009671919751955435,0.009386648846879168,0.010496274145197299,0.010624759552319132,0.010521598214279351,0.010507766102380358,0.010233168487248733,0.00965869357477897,0.006726284464628929,0.0066131704524976746,0.007489953086917282,0.00643094720952005,0.007532798479071538,0.0076999038143894345,0.00752018023637853,0.007566594806087488,0.00761728518140609,0.007488440330466115
2019-04-09,0.009671919751955435,0.009386648846879168,0.010496274145197299,0.010624759552319132,0.010521598214279351,0.010507766102380358,0.010233168487248733,0.00965869357477897,0.006726284464628929,0.0066131704524976746,0.007489953086917282,0.00643094720952005,0.007532798479071538,0.0076999038143894345,0.00752018023637853,0.007566594806087488,0.00761728518140609,0.007488440330466115,0.006464534613373577,0.007024609215246892,0.0067936794607824655
2019-04-11,0.010496274145197299,0.010624759552319132,0.010521598214279351,0.010507766102380358,0.010233168487248733,0.00965869357477897,0.006726284464628929,0.0066131704524976746,0.007489953086917282,0.00643094720952005,0.007532798479071538,0.0076999038143894345,0.00752018023637853,0.007566594806087488,0.00761728518140609,0.007488440330466115,0.006464534613373577,0.007024609215246892,0.0067936794607824655,0.005791691989602887,0.00474740374881831
2019-04-26,0.007532798479071538,0.0076999038143894345,0.00752018023637853,0.007566594806087488,0.00761728518140609,0.007488440330466115,0.006464534613373577,0.007024609215246892,0.0067936794607824655,0.005791691989602887,0.00474740374881831,0.004658358716348676,0.00431379746520198,0.004537128081863764,0.004513615830262475,0.0065214393515640135,0.008459885134252438,0.008148659220510052,0.00809886805266798,0.008378666214687745,0.008817496896480577
2019-05-02,0.00761728518140609,0.007488440330466115,0.006464534613373577,0.007024609215246892,0.0067936794607824655,0.005791691989602887,0.00474740374881831,0.004658358716348676,0.00431379746520198,0.004537128081863764,0.004513615830262475,0.0065214393515640135,0.008459885134252438,0.008148659220510052,0.00809886805266798,0.008378666214687745,0.008817496896480577,0.012434969376787647,0.013088795550762452,0.013150843346889585,0.013452407525348589
2019-07-10,0.009694004945243822,0.009378069034293373,0.009194271507245416,0.008574868608920814,0.008202688781587258,0.006754326111409156,0.007073198523452748,0.005981160876005604,0.005747255547587722,0.005747255547587722,0.003771187223245767,0.004095442031227104,0.00420152077835507,0.0043888296528234085,0.00377632680991334,0.0038575573805169376,0.003177393593110919,0.003385261769677238,0.003517198255912476,0.004225875598227728,0.00427679719301737
2019-08-01,0.003177393593110919,0.003385261769677238,0.003517198255912476,0.004225875598227728,0.00427679719301737,0.004547691762633344,0.004437641613425235,0.004368015834001687,0.005639795263069752,0.006399241478536279,0.005997370114222947,0.00596964293075947,0.012853081061481654,0.013938677573993622,0.01645909687059473,0.01726424012306285,0.017408929797496215,0.017702730225106187,0.017356804713308954,0.01939270861712177,0.01943749061973802
2019-08-12,0.004368015834001687,0.005639795263069752,0.006399241478536279,0.005997370114222947,0.00596964293075947,0.012853081061481654,0.013938677573993622,0.01645909687059473,0.01726424012306285,0.017408929797496215,0.017702730225106187,0.017356804713308954,0.01939270861712177,0.01943749061973802,0.020097575554168804,0.015529824685934265,0.015299141379891355,0.013917299159696372,0.013287476051800647,0.015251873472291013,0.01651638056856442
2019-09-03,0.015529824685934265,0.015299141379891355,0.013917299159696372,0.013287476051800647,0.015251873472291013,0.01651638056856442,0.016306827943954685,0.013829887643689429,0.0136743453614388,0.013028554780395335,0.012611093669507361,0.013387874866526603,0.012606133904272447,0.012436464967441352,0.00917246870479821,0.007352879897735623,0.007992207748496646,0.008263549142841631,0.00808728905201771,0.008068442166573224,0.008447072851471055
2019-09-10,0.01651638056856442,0.016306827943954685,0.013829887643689429,0.0136743453614388,0.013028554780395335,0.012611093669507361,0.013387874866526603,0.012606133904272447,0.012436464967441352,0.00917246870479821,0.007352879897735623,0.007992207748496646,0.008263549142841631,0.00808728905201771,0.008068442166573224,0.008447072851471055,0.007291455827237651,0.008838025576729625,0.007979429357562268,0.008050410159841058,0.008553101085741822
2019-10-03,0.008838025576729625,0.007979429357562268,0.008050410159841058,0.008553101085741822,0.008011007055730528,0.008469125388160954,0.01103753132858051,0.011115005896931493,0.010226115226616105,0.011002598607491164,0.009857193591949765,0.013307099168291711,0.013330270880900353,0.013254740691498406,0.013603495241167503,0.013373379343023076,0.01114637658975233,0.011147423091483791,0.01170560443641222,0.010306207049346037,0.009908379503360503
2019-10-11,0.01103753132858051,0.011115005896931493,0.010226115226616105,0.011002598607491164,0.009857193591949765,0.013307099168291711,0.013330270880900353,0.013254740691498406,0.013603495241167503,0.013373379343023076,0.01114637658975233,0.011147423091483791,0.01170560443641222,0.010306207049346037,0.009908379503360503,0.006507045487199805,0.0073962357821457285,0.008449916430317572,0.008098463218950218,0.00809864242364616,0.008035153719950214
2019-10-15,0.010226115226616105,0.011002598607491164,0.009857193591949765,0.013307099168291711,0.013330270880900353,0.013254740691498406,0.013603495241167503,0.013373379343023076,0.01114637658975233,0.011147423091483791,0.01170560443641222,0.010306207049346037,0.009908379503360503,0.006507045487199805,0.0073962357821457285,0.008449916430317572,0.008098463218950218,0.00809864242364616,0.008035153719950214,0.008259452347588186,0.007546451169055699
2019-12-13,0.008377152021709662,0.008367583508373305,0.007708771870457457,0.007708813749896255,0.006716790676108416,0.0067381536038844374,0.0071944035531906455,0.00643111945169402,0.007424701818741563,0.006839792880657374,0.006849153983231133,0.008561417316549011,0.008539039693762013,0.008782286615782368,0.008408093184570049,0.008279059681443544,0.0076990042102235605,0.006435384371124581,0.005806493411990754,0.006418037556663918,0.00710760026339926
2019-12-17,0.007708771870457457,0.007708813749896255,0.006716790676108416,0.0067381536038844374,0.0071944035531906455,0.00643111945169402,0.007424701818741563,0.006839792880657374,0.006849153983231133,0.008561417316549011,0.008539039693762013,0.008782286615782368,0.008408093184570049,0.008279059681443544,0.0076990042102235605,0.006435384371124581,0.005806493411990754,0.006418037556663918,0.00710760026339926,0.004023291226005805,0.005822805385476991
2019-12-30,0.006849153983231133,0.008561417316549011,0.008539039693762013,0.008782286615782368,0.008408093184570049,0.008279059681443544,0.0076990042102235605,0.006435384371124581,0.005806493411990754,0.006418037556663918,0.00710760026339926,0.004023291226005805,0.005822805385476991,0.006202269539799416,0.006414879572225403,0.006531482376622189,0.00669122712454938,0.006684365523881777,0.006510481422775799,0.007576299029581558,0.0071482383837318825
2020-02-24,0.01775138709536993,0.015191041897513212,0.015902168624239855,0.016669144778664182,0.016107099555122555,0.014265210334369883,0.014315817453186701,0.01908736303718701,0.019109121722464033,0.01998917744071552,0.023959820772878386,0.026285193645011085,0.02553649112872957,0.02683252455484509,0.02691353635885792,0.027380188399310522,0.02755609423362328,0.023790088194698123,0.023342355348477343,0.024446082018510458,0.04222538574126457
2020-03-12,0.02683252455484509,0.02691353635885792,0.027380188399310522,0.02755609423362328,0.023790088194698123,0.023342355348477343,0.024446082018510458,0.04222538574126457,0.04399886780968597,0.04673543185830028,0.05993620102509215,0.06466870523141516,0.07090381403726029,0.0784878411408772,0.07805306307296415,0.08039185220746733,0.08136151871114365,0.076243985075332,0.08688234902739479,0.08814209846350365,0.07686957254404977
2020-03-16,0.027380188399310522,0.02755609423362328,0.023790088194698123,0.023342355348477343,0.024446082018510458,0.04222538574126457,0.04399886780968597,0.04673543185830028,0.05993620102509215,0.06466870523141516,0.07090381403726029,0.0784878411408772,0.07805306307296415,0.08039185220746733,0.08136151871114365,0.076243985075332,0.08688234902739479,0.08814209846350365,0.07686957254404977,0.0778912316932592,0.06520372706104767
